scenario_id,title,description,category,priority
billing-purchase-order,"Purchase order reference (partner integration, chat)",Add our new purchase order number to the next billing statement. Reported through live chat for the partner integration.,BILLING,LOW
billing-purchase-order,"Purchase order reference (operations console, chat)",Add our new purchase order number to the next billing statement. Reported through live chat for the internal operations console.,BILLING,LOW
billing-purchase-order,"Purchase order reference (service desk, chat)",Add our new purchase order number to the next billing statement. Reported through live chat for the regional service desk.,BILLING,LOW
billing-purchase-order,"Purchase order reference (web portal, monitoring)",Add our new purchase order number to the next billing statement. Reported through monitoring alert for the customer web portal.,BILLING,LOW
billing-purchase-order,"Purchase order reference (mobile app, monitoring)",Add our new purchase order number to the next billing statement. Reported through monitoring alert for the mobile application.,BILLING,LOW
billing-purchase-order,"Purchase order reference (partner integration, monitoring)",Add our new purchase order number to the next billing statement. Reported through monitoring alert for the partner integration.,BILLING,LOW
billing-purchase-order,"Purchase order reference (operations console, monitoring)",Add our new purchase order number to the next billing statement. Reported through monitoring alert for the internal operations console.,BILLING,LOW
billing-purchase-order,"Purchase order reference (service desk, monitoring)",Add our new purchase order number to the next billing statement. Reported through monitoring alert for the regional service desk.,BILLING,LOW
delivery-tracking-stalled,"Package tracking stalled (web portal, portal)",The tracking page has shown the parcel at the same depot for four days. Reported through support portal for the customer web portal.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (mobile app, portal)",The tracking page has shown the parcel at the same depot for four days. Reported through support portal for the mobile application.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (partner integration, portal)",The tracking page has shown the parcel at the same depot for four days. Reported through support portal for the partner integration.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (operations console, portal)",The tracking page has shown the parcel at the same depot for four days. Reported through support portal for the internal operations console.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (service desk, portal)",The tracking page has shown the parcel at the same depot for four days. Reported through support portal for the regional service desk.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (web portal, email)",The tracking page has shown the parcel at the same depot for four days. Reported through email for the customer web portal.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (mobile app, email)",The tracking page has shown the parcel at the same depot for four days. Reported through email for the mobile application.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (partner integration, email)",The tracking page has shown the parcel at the same depot for four days. Reported through email for the partner integration.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (operations console, email)",The tracking page has shown the parcel at the same depot for four days. Reported through email for the internal operations console.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (service desk, email)",The tracking page has shown the parcel at the same depot for four days. Reported through email for the regional service desk.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (web portal, phone)",The tracking page has shown the parcel at the same depot for four days. Reported through telephone for the customer web portal.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (mobile app, phone)",The tracking page has shown the parcel at the same depot for four days. Reported through telephone for the mobile application.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (partner integration, phone)",The tracking page has shown the parcel at the same depot for four days. Reported through telephone for the partner integration.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (operations console, phone)",The tracking page has shown the parcel at the same depot for four days. Reported through telephone for the internal operations console.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (service desk, phone)",The tracking page has shown the parcel at the same depot for four days. Reported through telephone for the regional service desk.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (web portal, chat)",The tracking page has shown the parcel at the same depot for four days. Reported through live chat for the customer web portal.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (mobile app, chat)",The tracking page has shown the parcel at the same depot for four days. Reported through live chat for the mobile application.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (partner integration, chat)",The tracking page has shown the parcel at the same depot for four days. Reported through live chat for the partner integration.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (operations console, chat)",The tracking page has shown the parcel at the same depot for four days. Reported through live chat for the internal operations console.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (service desk, chat)",The tracking page has shown the parcel at the same depot for four days. Reported through live chat for the regional service desk.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (web portal, monitoring)",The tracking page has shown the parcel at the same depot for four days. Reported through monitoring alert for the customer web portal.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (mobile app, monitoring)",The tracking page has shown the parcel at the same depot for four days. Reported through monitoring alert for the mobile application.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (partner integration, monitoring)",The tracking page has shown the parcel at the same depot for four days. Reported through monitoring alert for the partner integration.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (operations console, monitoring)",The tracking page has shown the parcel at the same depot for four days. Reported through monitoring alert for the internal operations console.,DELIVERY,MEDIUM
delivery-tracking-stalled,"Package tracking stalled (service desk, monitoring)",The tracking page has shown the parcel at the same depot for four days. Reported through monitoring alert for the regional service desk.,DELIVERY,MEDIUM
delivery-critical-parts,"Critical parts delayed (web portal, portal)",Replacement hardware for the production server missed the guaranteed arrival. Reported through support portal for the customer web portal.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (mobile app, portal)",Replacement hardware for the production server missed the guaranteed arrival. Reported through support portal for the mobile application.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (partner integration, portal)",Replacement hardware for the production server missed the guaranteed arrival. Reported through support portal for the partner integration.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (operations console, portal)",Replacement hardware for the production server missed the guaranteed arrival. Reported through support portal for the internal operations console.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (service desk, portal)",Replacement hardware for the production server missed the guaranteed arrival. Reported through support portal for the regional service desk.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (web portal, email)",Replacement hardware for the production server missed the guaranteed arrival. Reported through email for the customer web portal.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (mobile app, email)",Replacement hardware for the production server missed the guaranteed arrival. Reported through email for the mobile application.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (partner integration, email)",Replacement hardware for the production server missed the guaranteed arrival. Reported through email for the partner integration.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (operations console, email)",Replacement hardware for the production server missed the guaranteed arrival. Reported through email for the internal operations console.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (service desk, email)",Replacement hardware for the production server missed the guaranteed arrival. Reported through email for the regional service desk.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (web portal, phone)",Replacement hardware for the production server missed the guaranteed arrival. Reported through telephone for the customer web portal.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (mobile app, phone)",Replacement hardware for the production server missed the guaranteed arrival. Reported through telephone for the mobile application.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (partner integration, phone)",Replacement hardware for the production server missed the guaranteed arrival. Reported through telephone for the partner integration.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (operations console, phone)",Replacement hardware for the production server missed the guaranteed arrival. Reported through telephone for the internal operations console.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (service desk, phone)",Replacement hardware for the production server missed the guaranteed arrival. Reported through telephone for the regional service desk.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (web portal, chat)",Replacement hardware for the production server missed the guaranteed arrival. Reported through live chat for the customer web portal.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (mobile app, chat)",Replacement hardware for the production server missed the guaranteed arrival. Reported through live chat for the mobile application.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (partner integration, chat)",Replacement hardware for the production server missed the guaranteed arrival. Reported through live chat for the partner integration.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (operations console, chat)",Replacement hardware for the production server missed the guaranteed arrival. Reported through live chat for the internal operations console.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (service desk, chat)",Replacement hardware for the production server missed the guaranteed arrival. Reported through live chat for the regional service desk.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (web portal, monitoring)",Replacement hardware for the production server missed the guaranteed arrival. Reported through monitoring alert for the customer web portal.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (mobile app, monitoring)",Replacement hardware for the production server missed the guaranteed arrival. Reported through monitoring alert for the mobile application.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (partner integration, monitoring)",Replacement hardware for the production server missed the guaranteed arrival. Reported through monitoring alert for the partner integration.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (operations console, monitoring)",Replacement hardware for the production server missed the guaranteed arrival. Reported through monitoring alert for the internal operations console.,DELIVERY,HIGH
delivery-critical-parts,"Critical parts delayed (service desk, monitoring)",Replacement hardware for the production server missed the guaranteed arrival. Reported through monitoring alert for the regional service desk.,DELIVERY,HIGH
delivery-address-change,"Change delivery address (web portal, portal)",Please redirect the unopened parcel to our new office reception. Reported through support portal for the customer web portal.,DELIVERY,LOW
delivery-address-change,"Change delivery address (mobile app, portal)",Please redirect the unopened parcel to our new office reception. Reported through support portal for the mobile application.,DELIVERY,LOW
delivery-address-change,"Change delivery address (partner integration, portal)",Please redirect the unopened parcel to our new office reception. Reported through support portal for the partner integration.,DELIVERY,LOW
delivery-address-change,"Change delivery address (operations console, portal)",Please redirect the unopened parcel to our new office reception. Reported through support portal for the internal operations console.,DELIVERY,LOW
delivery-address-change,"Change delivery address (service desk, portal)",Please redirect the unopened parcel to our new office reception. Reported through support portal for the regional service desk.,DELIVERY,LOW
delivery-address-change,"Change delivery address (web portal, email)",Please redirect the unopened parcel to our new office reception. Reported through email for the customer web portal.,DELIVERY,LOW
delivery-address-change,"Change delivery address (mobile app, email)",Please redirect the unopened parcel to our new office reception. Reported through email for the mobile application.,DELIVERY,LOW
delivery-address-change,"Change delivery address (partner integration, email)",Please redirect the unopened parcel to our new office reception. Reported through email for the partner integration.,DELIVERY,LOW
delivery-address-change,"Change delivery address (operations console, email)",Please redirect the unopened parcel to our new office reception. Reported through email for the internal operations console.,DELIVERY,LOW
delivery-address-change,"Change delivery address (service desk, email)",Please redirect the unopened parcel to our new office reception. Reported through email for the regional service desk.,DELIVERY,LOW
delivery-address-change,"Change delivery address (web portal, phone)",Please redirect the unopened parcel to our new office reception. Reported through telephone for the customer web portal.,DELIVERY,LOW
delivery-address-change,"Change delivery address (mobile app, phone)",Please redirect the unopened parcel to our new office reception. Reported through telephone for the mobile application.,DELIVERY,LOW
delivery-address-change,"Change delivery address (partner integration, phone)",Please redirect the unopened parcel to our new office reception. Reported through telephone for the partner integration.,DELIVERY,LOW
delivery-address-change,"Change delivery address (operations console, phone)",Please redirect the unopened parcel to our new office reception. Reported through telephone for the internal operations console.,DELIVERY,LOW
delivery-address-change,"Change delivery address (service desk, phone)",Please redirect the unopened parcel to our new office reception. Reported through telephone for the regional service desk.,DELIVERY,LOW
delivery-address-change,"Change delivery address (web portal, chat)",Please redirect the unopened parcel to our new office reception. Reported through live chat for the customer web portal.,DELIVERY,LOW
delivery-address-change,"Change delivery address (mobile app, chat)",Please redirect the unopened parcel to our new office reception. Reported through live chat for the mobile application.,DELIVERY,LOW
delivery-address-change,"Change delivery address (partner integration, chat)",Please redirect the unopened parcel to our new office reception. Reported through live chat for the partner integration.,DELIVERY,LOW
delivery-address-change,"Change delivery address (operations console, chat)",Please redirect the unopened parcel to our new office reception. Reported through live chat for the internal operations console.,DELIVERY,LOW
delivery-address-change,"Change delivery address (service desk, chat)",Please redirect the unopened parcel to our new office reception. Reported through live chat for the regional service desk.,DELIVERY,LOW
delivery-address-change,"Change delivery address (web portal, monitoring)",Please redirect the unopened parcel to our new office reception. Reported through monitoring alert for the customer web portal.,DELIVERY,LOW
delivery-address-change,"Change delivery address (mobile app, monitoring)",Please redirect the unopened parcel to our new office reception. Reported through monitoring alert for the mobile application.,DELIVERY,LOW
delivery-address-change,"Change delivery address (partner integration, monitoring)",Please redirect the unopened parcel to our new office reception. Reported through monitoring alert for the partner integration.,DELIVERY,LOW
delivery-address-change,"Change delivery address (operations console, monitoring)",Please redirect the unopened parcel to our new office reception. Reported through monitoring alert for the internal operations console.,DELIVERY,LOW
delivery-address-change,"Change delivery address (service desk, monitoring)",Please redirect the unopened parcel to our new office reception. Reported through monitoring alert for the regional service desk.,DELIVERY,LOW
delivery-damaged,"Shipment arrived damaged (web portal, portal)",The delivered monitor has a cracked screen and crushed packaging. Reported through support portal for the customer web portal.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (mobile app, portal)",The delivered monitor has a cracked screen and crushed packaging. Reported through support portal for the mobile application.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (partner integration, portal)",The delivered monitor has a cracked screen and crushed packaging. Reported through support portal for the partner integration.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (operations console, portal)",The delivered monitor has a cracked screen and crushed packaging. Reported through support portal for the internal operations console.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (service desk, portal)",The delivered monitor has a cracked screen and crushed packaging. Reported through support portal for the regional service desk.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (web portal, email)",The delivered monitor has a cracked screen and crushed packaging. Reported through email for the customer web portal.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (mobile app, email)",The delivered monitor has a cracked screen and crushed packaging. Reported through email for the mobile application.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (partner integration, email)",The delivered monitor has a cracked screen and crushed packaging. Reported through email for the partner integration.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (operations console, email)",The delivered monitor has a cracked screen and crushed packaging. Reported through email for the internal operations console.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (service desk, email)",The delivered monitor has a cracked screen and crushed packaging. Reported through email for the regional service desk.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (web portal, phone)",The delivered monitor has a cracked screen and crushed packaging. Reported through telephone for the customer web portal.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (mobile app, phone)",The delivered monitor has a cracked screen and crushed packaging. Reported through telephone for the mobile application.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (partner integration, phone)",The delivered monitor has a cracked screen and crushed packaging. Reported through telephone for the partner integration.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (operations console, phone)",The delivered monitor has a cracked screen and crushed packaging. Reported through telephone for the internal operations console.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (service desk, phone)",The delivered monitor has a cracked screen and crushed packaging. Reported through telephone for the regional service desk.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (web portal, chat)",The delivered monitor has a cracked screen and crushed packaging. Reported through live chat for the customer web portal.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (mobile app, chat)",The delivered monitor has a cracked screen and crushed packaging. Reported through live chat for the mobile application.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (partner integration, chat)",The delivered monitor has a cracked screen and crushed packaging. Reported through live chat for the partner integration.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (operations console, chat)",The delivered monitor has a cracked screen and crushed packaging. Reported through live chat for the internal operations console.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (service desk, chat)",The delivered monitor has a cracked screen and crushed packaging. Reported through live chat for the regional service desk.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (web portal, monitoring)",The delivered monitor has a cracked screen and crushed packaging. Reported through monitoring alert for the customer web portal.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (mobile app, monitoring)",The delivered monitor has a cracked screen and crushed packaging. Reported through monitoring alert for the mobile application.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (partner integration, monitoring)",The delivered monitor has a cracked screen and crushed packaging. Reported through monitoring alert for the partner integration.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (operations console, monitoring)",The delivered monitor has a cracked screen and crushed packaging. Reported through monitoring alert for the internal operations console.,DELIVERY,MEDIUM
delivery-damaged,"Shipment arrived damaged (service desk, monitoring)",The delivered monitor has a cracked screen and crushed packaging. Reported through monitoring alert for the regional service desk.,DELIVERY,MEDIUM
delivery-medication-missing,"Medication shipment missing (web portal, portal)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through support portal for the customer web portal.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (mobile app, portal)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through support portal for the mobile application.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (partner integration, portal)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through support portal for the partner integration.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (operations console, portal)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through support portal for the internal operations console.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (service desk, portal)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through support portal for the regional service desk.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (web portal, email)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through email for the customer web portal.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (mobile app, email)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through email for the mobile application.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (partner integration, email)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through email for the partner integration.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (operations console, email)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through email for the internal operations console.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (service desk, email)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through email for the regional service desk.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (web portal, phone)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through telephone for the customer web portal.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (mobile app, phone)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through telephone for the mobile application.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (partner integration, phone)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through telephone for the partner integration.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (operations console, phone)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through telephone for the internal operations console.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (service desk, phone)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through telephone for the regional service desk.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (web portal, chat)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through live chat for the customer web portal.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (mobile app, chat)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through live chat for the mobile application.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (partner integration, chat)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through live chat for the partner integration.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (operations console, chat)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through live chat for the internal operations console.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (service desk, chat)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through live chat for the regional service desk.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (web portal, monitoring)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through monitoring alert for the customer web portal.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (mobile app, monitoring)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through monitoring alert for the mobile application.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (partner integration, monitoring)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through monitoring alert for the partner integration.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (operations console, monitoring)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through monitoring alert for the internal operations console.,DELIVERY,HIGH
delivery-medication-missing,"Medication shipment missing (service desk, monitoring)",The temperature controlled urgent parcel was marked delivered but is absent. Reported through monitoring alert for the regional service desk.,DELIVERY,HIGH
delivery-proof,"Request proof of delivery (web portal, portal)",Please provide the recipient signature for last week's shipment. Reported through support portal for the customer web portal.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (mobile app, portal)",Please provide the recipient signature for last week's shipment. Reported through support portal for the mobile application.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (partner integration, portal)",Please provide the recipient signature for last week's shipment. Reported through support portal for the partner integration.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (operations console, portal)",Please provide the recipient signature for last week's shipment. Reported through support portal for the internal operations console.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (service desk, portal)",Please provide the recipient signature for last week's shipment. Reported through support portal for the regional service desk.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (web portal, email)",Please provide the recipient signature for last week's shipment. Reported through email for the customer web portal.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (mobile app, email)",Please provide the recipient signature for last week's shipment. Reported through email for the mobile application.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (partner integration, email)",Please provide the recipient signature for last week's shipment. Reported through email for the partner integration.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (operations console, email)",Please provide the recipient signature for last week's shipment. Reported through email for the internal operations console.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (service desk, email)",Please provide the recipient signature for last week's shipment. Reported through email for the regional service desk.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (web portal, phone)",Please provide the recipient signature for last week's shipment. Reported through telephone for the customer web portal.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (mobile app, phone)",Please provide the recipient signature for last week's shipment. Reported through telephone for the mobile application.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (partner integration, phone)",Please provide the recipient signature for last week's shipment. Reported through telephone for the partner integration.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (operations console, phone)",Please provide the recipient signature for last week's shipment. Reported through telephone for the internal operations console.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (service desk, phone)",Please provide the recipient signature for last week's shipment. Reported through telephone for the regional service desk.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (web portal, chat)",Please provide the recipient signature for last week's shipment. Reported through live chat for the customer web portal.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (mobile app, chat)",Please provide the recipient signature for last week's shipment. Reported through live chat for the mobile application.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (partner integration, chat)",Please provide the recipient signature for last week's shipment. Reported through live chat for the partner integration.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (operations console, chat)",Please provide the recipient signature for last week's shipment. Reported through live chat for the internal operations console.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (service desk, chat)",Please provide the recipient signature for last week's shipment. Reported through live chat for the regional service desk.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (web portal, monitoring)",Please provide the recipient signature for last week's shipment. Reported through monitoring alert for the customer web portal.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (mobile app, monitoring)",Please provide the recipient signature for last week's shipment. Reported through monitoring alert for the mobile application.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (partner integration, monitoring)",Please provide the recipient signature for last week's shipment. Reported through monitoring alert for the partner integration.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (operations console, monitoring)",Please provide the recipient signature for last week's shipment. Reported through monitoring alert for the internal operations console.,DELIVERY,LOW
delivery-proof,"Request proof of delivery (service desk, monitoring)",Please provide the recipient signature for last week's shipment. Reported through monitoring alert for the regional service desk.,DELIVERY,LOW
delivery-wrong-item,"Wrong item delivered (web portal, portal)",The box contains a keyboard instead of the ordered network switch. Reported through support portal for the customer web portal.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (mobile app, portal)",The box contains a keyboard instead of the ordered network switch. Reported through support portal for the mobile application.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (partner integration, portal)",The box contains a keyboard instead of the ordered network switch. Reported through support portal for the partner integration.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (operations console, portal)",The box contains a keyboard instead of the ordered network switch. Reported through support portal for the internal operations console.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (service desk, portal)",The box contains a keyboard instead of the ordered network switch. Reported through support portal for the regional service desk.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (web portal, email)",The box contains a keyboard instead of the ordered network switch. Reported through email for the customer web portal.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (mobile app, email)",The box contains a keyboard instead of the ordered network switch. Reported through email for the mobile application.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (partner integration, email)",The box contains a keyboard instead of the ordered network switch. Reported through email for the partner integration.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (operations console, email)",The box contains a keyboard instead of the ordered network switch. Reported through email for the internal operations console.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (service desk, email)",The box contains a keyboard instead of the ordered network switch. Reported through email for the regional service desk.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (web portal, phone)",The box contains a keyboard instead of the ordered network switch. Reported through telephone for the customer web portal.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (mobile app, phone)",The box contains a keyboard instead of the ordered network switch. Reported through telephone for the mobile application.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (partner integration, phone)",The box contains a keyboard instead of the ordered network switch. Reported through telephone for the partner integration.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (operations console, phone)",The box contains a keyboard instead of the ordered network switch. Reported through telephone for the internal operations console.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (service desk, phone)",The box contains a keyboard instead of the ordered network switch. Reported through telephone for the regional service desk.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (web portal, chat)",The box contains a keyboard instead of the ordered network switch. Reported through live chat for the customer web portal.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (mobile app, chat)",The box contains a keyboard instead of the ordered network switch. Reported through live chat for the mobile application.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (partner integration, chat)",The box contains a keyboard instead of the ordered network switch. Reported through live chat for the partner integration.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (operations console, chat)",The box contains a keyboard instead of the ordered network switch. Reported through live chat for the internal operations console.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (service desk, chat)",The box contains a keyboard instead of the ordered network switch. Reported through live chat for the regional service desk.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (web portal, monitoring)",The box contains a keyboard instead of the ordered network switch. Reported through monitoring alert for the customer web portal.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (mobile app, monitoring)",The box contains a keyboard instead of the ordered network switch. Reported through monitoring alert for the mobile application.,DELIVERY,MEDIUM
delivery-wrong-item,"Wrong item delivered (partner integration, monitoring)",The box contains a keyboard instead of the ordered network switch. Reported through monitoring alert for the partner integration.,DELIVERY,MEDIUM
